filename,gen_1,gen_2,gen_3,gen_4,gen_5,gen_6,gen_7,gen_8,gen_9,gen_10,gen_11,gen_12,gen_13,gen_14,gen_15,gen_16,gen_17,gen_18,gen_19,gen_20,gen_21,gen_22,gen_23,gen_24,gen_25,gen_26,gen_27,gen_28,gen_29,gen_30,gen_31,gen_32,gen_33,gen_34,gen_35,gen_36,gen_37,gen_38,gen_39,gen_40,gen_41
81234535_new_mexico_precincts_to_42_with_5000_sims,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1214,1214,1214,1214,1214,1214,1214,1149,1149,1149,1149,1149,1149,1149,1149,680,637,551,551,454,408,408,408,244,107,48,22
42986524_new_mexico_precincts_to_42_with_5000_sims,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,993,993,993,993,991,581,581,581,581,581,546,546,546,486,486,486,486,486,486,378,233,177,80,15
7909638_new_mexico_precincts_to_42_with_5000_sims,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1606,1597,1597,1597,1597,1597,1535,1417,1417,1417,1417,1417,1417,1417,1417,1417,1004,1004,1004,1004,1004,863,863,348,178,92,19
5323778_new_mexico_precincts_to_42_with_5000_sims,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,1098,996,996,996,949,949,949,949,835,665,665,429,347,347,299,294,178,178,102,92,89,15
14152458_new_mexico_precincts_to_42_with_5000_sims,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2647,2618,2618,2618,2618,2618,2618,2618,2618,1923,1250,1041,934,934,869,646,646,646,646,348,348,348,348,318,237,85,18
14190152_new_mexico_precincts_to_42_with_5000_sims,1706,1706,1706,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,1704,862,494,464,464,446,414,414,414,251,189,189,189,110,96,15
22357920_new_mexico_precincts_to_42_with_5000_sims,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1909,1904,1904,1904,1904,1904,1904,1904,1825,1820,1728,1086,721,369,325,325,325,209,126,109,77,25
83974544_new_mexico_precincts_to_42_with_5000_sims,1980,1980,1980,1980,1980,1980,1980,1980,1784,1784,1784,1784,1784,1784,1784,1784,1784,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1762,1725,1721,1721,1634,1634,1297,1143,367,87,13
22930080_new_mexico_precincts_to_42_with_5000_sims,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4112,4109,4109,4109,4109,4109,4098,4098,4098,3954,3191,3191,3191,3101,3101,1498,1173,845,513,133,73,16
6001166_new_mexico_precincts_to_42_with_5000_sims,1637,1637,1637,1637,1637,1637,1637,1637,1637,1619,1619,1619,1619,1619,1607,1607,1597,1597,1597,1597,1597,1452,1452,1452,1438,1438,1438,1435,1435,1433,1398,1398,1330,1190,1163,1163,1163,836,308,104,15
16351232_new_mexico_precincts_to_42_with_5000_sims,2195,2195,2195,2195,2195,2195,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2182,2136,2136,2136,1550,1550,1550,1550,1550,1550,1550,1181,681,681,681,681,681,681,681,681,338,294,97,22
90215612_new_mexico_precincts_to_42_with_5000_sims,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1049,1049,1049,1049,1049,1049,798,798,798,798,798,798,798,798,798,650,650,650,650,650,608,608,608,585,560,358,333,133,54,17
46178941_new_mexico_precincts_to_42_with_5000_sims,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1980,1980,1980,1308,805,783,702,702,702,702,702,416,416,416,416,330,330,330,195,127,57,21
59031556_new_mexico_precincts_to_42_with_5000_sims,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1941,1941,1941,1941,1941,1941,1941,1877,1877,964,882,882,882,882,882,882,844,573,453,337,333,192,59
71021518_new_mexico_precincts_to_42_with_5000_sims,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1340,1262,1262,1262,1262,1175,780,611,604,604,604,589,269,189,40,17
89975458_new_mexico_precincts_to_42_with_5000_sims,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2812,2804,2804,2804,2804,2197,1767,1516,1516,760,701,649,649,649,365,361,361,257,103,19
63202665_new_mexico_precincts_to_42_with_5000_sims,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2948,2815,2815,2815,2815,2815,2265,2265,2265,1214,1214,1214,1214,1214,566,566,508,241,223,191,103,69,25
92461600_new_mexico_precincts_to_42_with_5000_sims,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,942,730,730,730,730,370,370,349,349,344,337,329,329,265,70,44,18
20756348_new_mexico_precincts_to_42_with_5000_sims,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1692,1558,1558,1313,572,572,572,572,572,243,167,132,51,19
72786986_new_mexico_precincts_to_42_with_5000_sims,2885,2885,2885,2885,2885,2885,2885,2885,2885,2885,2867,2867,2867,2867,2856,2856,2207,2207,2207,2200,2200,2200,2200,1786,1786,1786,1786,1786,1770,1767,1363,1363,848,844,630,302,241,179,129,65,18
10629668_new_mexico_precincts_to_42_with_5000_sims,2874,2874,2874,2874,2874,2874,2874,2874,2873,2873,2873,2873,2873,2873,2873,2873,2873,2689,2689,2689,2689,2689,2689,2689,2689,2636,2636,2587,2582,2582,2582,2582,2582,2582,2582,2142,565,338,228,62,20
69124450_new_mexico_precincts_to_42_with_5000_sims,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1739,1708,1708,1708,1708,1708,1708,1708,1492,1492,1490,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1278,955,341,191,78,18
79391120_new_mexico_precincts_to_42_with_5000_sims,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,2883,2401,2401,2401,2401,2401,2401,2401,2401,755,481,273,273,190,190,57,14
72695588_new_mexico_precincts_to_42_with_5000_sims,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1179,1179,1179,1165,739,475,475,475,475,475,239,225,225,204,204,83,46,14
1444504_new_mexico_precincts_to_42_with_5000_sims,1578,1578,1578,1578,1578,1578,1578,1575,1575,1575,1575,1575,1566,1487,1487,1487,1487,1304,1304,1304,1304,1304,1304,1304,1304,1246,1246,1246,1246,1246,1246,1246,452,452,415,341,341,161,149,56,32
96800633_new_mexico_precincts_to_42_with_5000_sims,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2913,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2905,2789,2789,1121,394,289,194,60,14
2662212_new_mexico_precincts_to_42_with_5000_sims,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,958,935,917,917,917,917,917,917,917,917,917,917,710,710,710,710,710,710,325,69,16
98221724_new_mexico_precincts_to_42_with_5000_sims,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,1130,781,781,781,781,781,781,781,781,781,781,778,778,318,308,308,298,298,210,141,141,98,16
30445960_new_mexico_precincts_to_42_with_5000_sims,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,3273,1765,1648,1648,1648,1121,537,537,537,534,150,61,14
21354272_new_mexico_precincts_to_42_with_5000_sims,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3086,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,3078,1267,351,87,36,15
4449456_new_mexico_precincts_to_42_with_5000_sims,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1692,1689,1330,1330,1323,1323,1168,1168,1168,1168,750,518,518,518,356,343,343,343,222,171,146,108,59,15
2677320_new_mexico_precincts_to_42_with_5000_sims,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1272,1238,1238,1238,1055,880,529,405,405,405,405,404,404,404,404,404,167,83,23
10190232_new_mexico_precincts_to_42_with_5000_sims,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646,1586,1586,1586,1586,1586,1586,1586,1525,1525,1396,1396,1396,1361,642,431,222,98,19
55853294_new_mexico_precincts_to_42_with_5000_sims,1808,1808,1808,1808,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1766,1766,1766,1766,1766,1766,1766,1766,1766,1698,1698,1698,1698,1698,1698,1698,1698,1698,1698,1679,1679,1677,932,359,152,67,17
32037368_new_mexico_precincts_to_42_with_5000_sims,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1472,1454,1454,1314,1314,1314,1314,1314,1009,960,837,699,490,490,490,374,374,374,374,374,374,374,239,212,116,23
79198818_new_mexico_precincts_to_42_with_5000_sims,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1709,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1226,1226,1222,1222,1222,179,101,46,19
82831554_new_mexico_precincts_to_42_with_5000_sims,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1218,1074,1020,1020,1020,884,884,884,884,884,884,522,357,341,341,341,98,75,15
19256720_new_mexico_precincts_to_42_with_5000_sims,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2799,2384,2384,2384,2080,2046,2046,1750,1608,1608,1542,1108,1022,558,230,193,96,49,20
7123328_new_mexico_precincts_to_42_with_5000_sims,1264,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,872,872,872,825,767,767,767,767,767,767,767,767,578,578,578,574,571,571,284,211,86,18
13160552_new_mexico_precincts_to_42_with_5000_sims,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2537,2535,2535,2535,2535,2535,2535,2535,2535,2535,1559,1559,1515,984,984,888,877,555,467,436,280,274,169,119,82,26
10966926_new_mexico_precincts_to_42_with_5000_sims,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2209,2202,2202,2202,2202,2202,2202,2182,2182,2159,2079,2079,2079,1995,1995,1995,947,638,523,285,256,65,16
99005992_new_mexico_precincts_to_42_with_5000_sims,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,911,562,465,414,414,414,374,374,374,374,374,374,201,185,179,112,92,16
63801400_new_mexico_precincts_to_42_with_5000_sims,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1106,1002,768,525,353,353,265,265,236,230,230,66,63,16
89031230_new_mexico_precincts_to_42_with_5000_sims,2382,2382,2382,2382,2382,2382,2382,2382,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,2378,1688,1688,1688,1686,1686,1138,915,758,758,758,758,758,647,647,350,42,24
89486720_new_mexico_precincts_to_42_with_5000_sims,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1666,1654,1654,1654,1350,1350,1350,936,738,678,678,678,676,648,504,397,302,133,47,16
99712816_new_mexico_precincts_to_42_with_5000_sims,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1973,1973,1973,1973,1973,1973,1973,1973,1934,1575,1336,1336,1312,1288,1288,1288,1288,978,978,978,361,290,166,166,110,56,18
85177230_new_mexico_precincts_to_42_with_5000_sims,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2434,2419,1833,1454,1197,1197,1190,1165,1161,1153,731,549,549,549,450,450,346,154,41,17
88926080_new_mexico_precincts_to_42_with_5000_sims,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,852,732,662,662,293,273,122,53,13
20837590_new_mexico_precincts_to_42_with_5000_sims,1346,1346,1346,1346,1346,1346,1346,1343,1343,755,755,755,755,755,755,755,666,666,666,666,666,666,666,666,605,605,605,604,604,604,386,386,386,386,386,386,373,357,190,54,16
76506416_new_mexico_precincts_to_42_with_5000_sims,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1086,987,987,987,568,371,294,294,232,201,201,194,128,102,41,17
86609114_new_mexico_precincts_to_42_with_5000_sims,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2266,2262,2262,2262,2262,2262,2262,1625,1348,631,631,489,383,382,382,382,249,249,249,221,191,191,71,25
93795432_new_mexico_precincts_to_42_with_5000_sims,1847,1847,1847,1847,1847,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1753,1518,903,903,903,903,867,855,662,625,625,447,298,184,32
49541320_new_mexico_precincts_to_42_with_5000_sims,2393,2393,2393,2393,2393,2393,2393,2393,2393,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,2342,1877,1877,1081,683,280,197,111,111,19
33427008_new_mexico_precincts_to_42_with_5000_sims,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,975,963,963,940,940,897,897,897,826,826,826,826,826,783,777,777,773,603,404,404,373,276,78,23
428278_new_mexico_precincts_to_42_with_5000_sims,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1747,1597,1597,1597,1597,1597,1597,1597,1597,1597,984,983,983,983,915,679,668,668,668,611,571,571,519,306,213,194,94,26
12421276_new_mexico_precincts_to_42_with_5000_sims,918,918,918,918,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,905,828,497,497,322,170,129,85,18
50601661_new_mexico_precincts_to_42_with_5000_sims,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1014,1007,1007,1007,1007,990,990,914,914,914,914,914,914,876,876,876,726,726,424,351,315,315,315,277,277,192,123,34,17
62939913_new_mexico_precincts_to_42_with_5000_sims,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,1784,911,872,872,872,872,721,721,721,625,549,536,531,366,366,277,120,67,16
64244132_new_mexico_precincts_to_42_with_5000_sims,951,951,951,951,951,951,951,944,944,944,944,944,944,944,944,944,944,944,944,604,604,604,604,604,604,604,604,586,586,586,484,484,484,484,484,289,289,145,97,50,22
30886257_new_mexico_precincts_to_42_with_5000_sims,1222,1222,1222,1222,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1204,1204,1095,1095,1095,986,837,837,837,367,185,56,19
34321833_new_mexico_precincts_to_42_with_5000_sims,1435,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1343,1343,1343,1233,1233,1233,1233,1233,1233,1233,1223,1223,1223,1159,1159,398,266,263,263,220,220,124,99,53,17
58878093_new_mexico_precincts_to_42_with_5000_sims,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1275,1259,1259,1058,1058,1057,727,727,727,727,727,724,724,724,724,724,724,724,580,472,321,120,29
64390200_new_mexico_precincts_to_42_with_5000_sims,888,888,888,888,888,888,888,888,727,727,549,549,549,549,549,549,549,549,544,528,528,528,528,528,528,528,528,528,528,528,528,473,423,423,422,422,422,169,154,73,16
72091071_new_mexico_precincts_to_42_with_5000_sims,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,818,795,795,795,795,795,785,785,785,785,785,773,773,622,618,583,583,583,490,422,422,344,344,302,174,174,140,140,117,56,17
3856358_new_mexico_precincts_to_42_with_5000_sims,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1135,1135,1135,1135,1135,1135,1135,1135,1115,1086,1086,801,801,801,801,658,639,627,626,621,621,482,482,226,142,21
11331518_new_mexico_precincts_to_42_with_5000_sims,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,1319,927,902,898,898,898,898,861,801,533,533,493,493,493,493,187,87,18
48419066_new_mexico_precincts_to_42_with_5000_sims,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,700,687,687,687,687,686,535,535,467,325,325,325,316,275,272,118,86,35,17
39084552_new_mexico_precincts_to_42_with_5000_sims,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2203,2108,2108,1879,909,321,321,118,118,18
18251835_new_mexico_precincts_to_42_with_5000_sims,770,770,770,770,770,770,770,770,770,770,770,770,770,669,669,669,669,669,669,669,669,669,669,600,600,575,575,575,575,575,575,575,517,517,490,307,258,191,129,77,28
29845304_new_mexico_precincts_to_42_with_5000_sims,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1656,1588,1588,1411,1406,1355,1355,1355,1355,1334,1334,1334,1191,1191,1191,367,148,42,27
9388830_new_mexico_precincts_to_42_with_5000_sims,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1552,1542,1542,1542,1538,1538,1538,1444,1444,1235,1235,982,881,826,793,793,729,729,610,610,610,480,480,449,449,183,63,19
62121996_new_mexico_precincts_to_42_with_5000_sims,1671,1671,1671,1671,1671,1671,1671,1671,1671,1671,1638,1638,1638,1638,1638,1384,1384,1180,1180,1086,1086,1072,1042,1032,1032,1032,1032,1032,1030,1030,992,962,901,879,678,673,665,615,181,91,22
30082032_new_mexico_precincts_to_42_with_5000_sims,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1538,1538,1538,1538,1538,1538,862,862,862,725,725,725,725,509,509,509,509,509,509,509,509,509,509,290,197,117,72,36,17
36359400_new_mexico_precincts_to_42_with_5000_sims,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1491,1485,1485,1485,1032,671,670,596,596,596,541,539,539,472,311,230,168,168,168,41,17
34171348_new_mexico_precincts_to_42_with_5000_sims,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2107,2097,1866,1866,1866,1448,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1295,1262,1262,944,944,660,190,148,105,40,16
16799430_new_mexico_precincts_to_42_with_5000_sims,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,2054,1966,1966,1966,1723,1360,935,935,858,857,857,807,776,581,305,305,156,92,19
25941685_new_mexico_precincts_to_42_with_5000_sims,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,2444,1822,1822,1822,1822,1822,1822,1822,1822,1822,1822,1448,1448,1448,1448,1448,1448,1448,1115,871,871,871,394,183,65,15
54996688_new_mexico_precincts_to_42_with_5000_sims,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1209,1183,1183,1183,1183,1183,1183,1179,1179,1179,1179,1179,1179,1179,916,916,916,705,652,625,323,52,20
67018270_new_mexico_precincts_to_42_with_5000_sims,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,1348,1348,1348,1348,1098,1098,1098,589,589,357,298,280,139,107,80,34,17
99690864_new_mexico_precincts_to_42_with_5000_sims,1504,1504,1504,1504,1504,1504,1504,942,942,942,942,942,942,942,942,942,876,876,876,876,876,876,876,876,876,876,876,876,875,875,875,875,875,875,875,875,860,449,151,93,23
90712088_new_mexico_precincts_to_42_with_5000_sims,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1477,1389,1389,1388,1388,1388,1386,1368,699,612,169,97,45,20
8840944_new_mexico_precincts_to_42_with_5000_sims,1056,1056,1056,1056,1056,1056,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,832,530,515,515,466,465,305,120,46,14
68220721_new_mexico_precincts_to_42_with_5000_sims,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1080,1080,1080,1080,1080,1080,1068,1068,753,753,728,508,207,63,16
16282055_new_mexico_precincts_to_42_with_5000_sims,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,2241,1380,1380,1380,1353,1353,918,901,890,860,571,571,571,571,571,571,524,524,524,436,283,283,219,124,124,72,39,14
57041595_new_mexico_precincts_to_42_with_5000_sims,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2173,2162,2162,2162,2162,2162,2123,2123,2099,2099,1437,1437,1263,753,312,312,272,216,103,15
75723290_new_mexico_precincts_to_42_with_5000_sims,3023,3023,3023,3023,3023,3023,3023,3023,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2886,2883,2883,2883,1764,1407,1143,1143,1143,1143,1143,809,440,255,230,228,228,108,21
95500420_new_mexico_precincts_to_42_with_5000_sims,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2967,2901,2901,2901,2823,2465,2465,2366,2366,2366,1057,717,717,717,621,433,259,109,41,18
