filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_pa_203_results/23215456_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23281662_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23306298_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23332679_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23455704_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23552072_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2356114_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23618000_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2368284_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23834837_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23848775_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/23917895_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2399527_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/242220_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24383840_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24657348_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/2469966_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24869740_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24929820_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24946465_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/24951280_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25004552_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25096035_PA_to_203_with_5000_sims.csv,"(5000,)",5000.0,5000
1000_pa_203_results/25207658_PA_to_203_with_5000_sims.csv,"(3968, 1032)",2500.0,3968
