filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_nm_results/85596738_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 1, 6, 27, 126, 18, 23, 188, 28, 1, 1, 240, 1, 57, 2, 14, 238, 1, 10, 85, 11, 138, 1, 12, 2, 95, 167, 91, 72, 99, 3, 289, 2, 1092, 4, 75, 41, 3, 8, 28, 417, 5, 982, 6, 124, 1, 4, 5, 11, 12, 132)",98.03921568627452,1092
1000_nm_results/8627750_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 4, 7, 55, 11, 3, 6, 1, 220, 7, 325, 270, 27, 1, 14, 6, 59, 13, 91, 1089, 62, 22, 25, 41, 126, 17, 10, 7, 2, 83, 13, 6, 2, 131, 49, 17, 13, 270, 55, 33, 116, 21, 33, 26, 69, 6, 211, 21, 6, 6, 338, 2, 86, 3, 6, 54, 802)",87.71929824561404,1089
1000_nm_results/87009500_new_mexico_precincts_to_42_with_5000_sims.csv,"(5, 11, 13, 1, 33, 4, 46, 486, 1, 28, 278, 19, 7, 118, 15, 30, 11, 11, 6, 1, 16, 21, 16, 30, 3, 190, 27, 40, 7, 3, 103, 335, 2, 369, 13, 4, 33, 4, 6, 804, 6, 1, 476, 6, 16, 2, 3, 275, 5, 1015, 9, 29, 5, 2)",92.5925925925926,1015
1000_nm_results/87918872_new_mexico_precincts_to_42_with_5000_sims.csv,"(3, 13, 1, 9, 15, 44, 51, 16, 33, 40, 16, 65, 1, 3862, 1, 3, 326, 4, 21, 5, 7, 121, 8, 33, 3, 1, 17, 25, 100, 13, 11, 50, 5, 4, 3, 13, 4, 5, 24, 24)",125.0,3862
1000_nm_results/89031230_new_mexico_precincts_to_42_with_5000_sims.csv,"(14, 8, 1, 4, 1, 41, 3, 133, 2382, 40, 4, 17, 21, 1, 47, 84, 3, 12, 22, 6, 120, 12, 4, 191, 21, 15, 3, 1, 1, 2, 8, 11, 20, 17, 6, 1538, 36, 68, 41, 41)",125.0,2382
1000_nm_results/897874_new_mexico_precincts_to_42_with_5000_sims.csv,"(4, 2, 7, 2, 515, 8, 1170, 11, 8, 1, 3, 28, 5, 2, 16, 1499, 9, 13, 2, 12, 108, 161, 19, 119, 40, 17, 18, 689, 69, 67, 11, 24, 8, 74, 259)",142.85714285714286,1499
1000_nm_results/9043348_new_mexico_precincts_to_42_with_5000_sims.csv,"(22, 148, 1, 498, 4, 3, 1, 1, 2, 8, 21, 4, 20, 587, 8, 1, 537, 3, 3, 99, 216, 644, 7, 1474, 37, 4, 167, 4, 132, 30, 272, 22, 7, 13)",147.05882352941177,1474
1000_nm_results/91227629_new_mexico_precincts_to_42_with_5000_sims.csv,"(6, 29, 19, 47, 1, 34, 83, 24, 66, 626, 845, 2, 4, 36, 130, 8, 6, 5, 28, 12, 24, 55, 31, 1084, 34, 30, 4, 48, 4, 143, 7, 1525)",156.25,1525
1000_nm_results/92077664_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 2, 130, 7, 26, 12, 5, 2, 13, 2, 1, 3, 1, 102, 38, 16, 737, 19, 58, 115, 7, 165, 244, 11, 3, 309, 1, 1, 115, 18, 16, 4, 1, 18, 7, 3, 107, 824, 24, 7, 45, 2, 32, 820, 64, 9, 220, 1, 161, 1, 1, 4, 103, 101, 12, 229, 20)",87.71929824561404,824
1000_nm_results/93621602_new_mexico_precincts_to_42_with_5000_sims.csv,"(184, 231, 36, 17, 5, 3, 69, 3, 3, 338, 18, 27, 2, 12, 3, 10, 70, 60, 3, 10, 73, 52, 665, 73, 73, 1, 1, 26, 45, 26, 47, 5, 24, 28, 26, 19, 4, 342, 1, 15, 211, 198, 19, 39, 22, 17, 17, 1748, 74, 5)",100.0,1748
1000_nm_results/94365564_new_mexico_precincts_to_42_with_5000_sims.csv,"(6, 11, 17, 141, 125, 408, 189, 29, 1, 20, 1335, 56, 2, 124, 1, 8, 11, 11, 15, 7, 6, 18, 10, 31, 3, 13, 8, 11, 1045, 19, 177, 6, 3, 851, 42, 88, 1, 1, 1, 5, 102, 37, 2, 3)",113.63636363636364,1335
1000_nm_results/95309417_new_mexico_precincts_to_42_with_5000_sims.csv,"(466, 5, 6, 15, 1, 59, 4, 358, 9, 181, 242, 12, 3, 111, 3, 2, 52, 3, 17, 51, 3, 112, 6, 2, 2, 15, 1, 423, 6, 334, 19, 1, 14, 18, 6, 110, 702, 3, 1480, 10, 30, 15, 5, 51, 14, 18)",108.69565217391305,1480
1000_nm_results/95806701_new_mexico_precincts_to_42_with_5000_sims.csv,"(3, 1, 3, 218, 12, 2, 10, 6, 2501, 5, 5, 79, 46, 1, 1, 7, 4, 225, 1, 7, 2, 47, 3, 27, 1, 1, 2, 5, 26, 1, 1, 78, 8, 19, 2, 7, 1291, 6, 2, 3, 9, 4, 71, 107, 3, 59, 22, 7, 45, 4)",100.0,2501
1000_nm_results/96800633_new_mexico_precincts_to_42_with_5000_sims.csv,"(62, 6, 2, 144, 22, 136, 1, 1, 14, 3, 6, 1, 8, 11, 8, 8, 1, 2, 114, 95, 42, 97, 2, 2, 78, 21, 2, 31, 12, 103, 5, 395, 25, 15, 7, 14, 9, 4, 4, 1, 2913, 2, 193, 2, 207, 116, 53)",106.38297872340425,2913
1000_nm_results/98172618_new_mexico_precincts_to_42_with_5000_sims.csv,"(2, 91, 1, 557, 14, 81, 22, 7, 4, 188, 18, 5, 121, 184, 285, 4, 19, 267, 1, 15, 112, 1721, 74, 129, 59, 187, 43, 41, 89, 128, 26, 1, 5, 308, 1, 124, 1, 19, 2, 7, 23, 5, 9)",116.27906976744185,1721
1000_nm_results/11333088_new_mexico_precincts_to_42_with_5000_sims.csv,"(595, 96, 215, 1, 87, 179, 7, 11, 68, 555, 296, 6, 73, 10, 1, 12, 102, 22, 111, 856, 10, 7, 138, 62, 2, 3, 35, 2, 151, 2, 1, 164, 9, 31, 41, 3, 86, 226, 9, 424, 60, 186, 36, 9)",113.63636363636364,856
1000_nm_results/11349716_new_mexico_precincts_to_42_with_5000_sims.csv,"(7, 12, 4, 43, 24, 1, 102, 43, 8, 263, 4, 4, 181, 3, 2, 5, 319, 279, 243, 33, 6, 25, 4, 46, 447, 17, 445, 244, 762, 76, 167, 9, 118, 104, 1, 20, 65, 49, 12, 24, 4, 19, 10, 2, 1, 87, 11, 2, 10, 97, 25, 46, 462, 3)",92.5925925925926,762
1000_nm_results/11378352_new_mexico_precincts_to_42_with_5000_sims.csv,"(20, 7, 55, 252, 6, 2, 357, 19, 1, 186, 2, 12, 95, 6, 94, 41, 1, 126, 3, 4, 23, 23, 288, 6, 168, 181, 41, 240, 43, 13, 4, 14, 28, 1, 176, 21, 38, 37, 224, 6, 88, 3, 56, 9, 25, 8, 36, 6, 32, 105, 154, 1, 464, 78, 200, 3, 6, 40, 83, 14, 9, 15, 1, 584, 3, 3, 73, 37)",73.52941176470588,584
1000_nm_results/11495400_new_mexico_precincts_to_42_with_5000_sims.csv,"(346, 26, 17, 1, 38, 4, 509, 5, 18, 50, 10, 98, 1, 13, 17, 84, 1, 2393, 77, 4, 31, 2, 5, 5, 13, 58, 12, 5, 210, 763, 10, 5, 13, 16, 5, 103, 6, 18, 8)",128.2051282051282,2393
1000_nm_results/11558386_new_mexico_precincts_to_42_with_5000_sims.csv,"(3, 184, 30, 342, 32, 24, 12, 1366, 4, 309, 2, 235, 111, 19, 315, 34, 5, 61, 1, 7, 13, 3, 50, 18, 183, 12, 61, 76, 41, 3, 2, 46, 10, 4, 205, 3, 942, 37, 191, 4)",125.0,1366
1000_nm_results/11617193_new_mexico_precincts_to_42_with_5000_sims.csv,"(10, 70, 4, 3, 5, 1, 2, 4, 34, 3, 1, 224, 160, 22, 41, 770, 2, 43, 34, 297, 7, 8, 24, 21, 3, 7, 41, 2, 62, 1, 13, 11, 90, 1, 49, 42, 508, 1, 9, 5, 1932, 15, 1, 369, 7, 41)",108.69565217391305,1932
1000_nm_results/116289_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 8, 2, 10, 29, 90, 31, 48, 9, 7, 521, 225, 5, 89, 365, 152, 188, 114, 13, 26, 49, 34, 202, 427, 6, 51, 129, 32, 423, 70, 51, 156, 32, 6, 14, 349, 25, 3, 413, 5, 54, 2, 3, 8, 22, 1, 147, 15, 10, 12, 7, 7, 117, 21, 122, 16, 26)",87.71929824561404,521
1000_nm_results/11644100_new_mexico_precincts_to_42_with_5000_sims.csv,"(1, 12, 78, 5, 17, 13, 96, 2, 3, 2, 19, 469, 54, 35, 48, 13, 16, 751, 5, 8, 27, 226, 4, 7, 5, 1, 18, 401, 70, 110, 7, 3, 21, 44, 10, 2, 2, 1, 32, 11, 4, 108, 34, 146, 993, 900, 166)",106.38297872340425,993
1000_nm_results/11679614_new_mexico_precincts_to_42_with_5000_sims.csv,"(1791, 16, 5, 266, 1, 1, 59, 3, 151, 10, 84, 51, 11, 63, 2, 24, 11, 4, 19, 94, 23, 2, 21, 7, 1, 45, 1, 2, 4, 27, 5, 2036, 148, 4, 8)",142.85714285714286,2036
1000_nm_results/11848094_new_mexico_precincts_to_42_with_5000_sims.csv,"(8, 260, 17, 20, 12, 10, 2, 322, 3035, 3, 2, 3, 2, 12, 30, 134, 121, 10, 1, 29, 62, 22, 262, 3, 4, 2, 106, 1, 438, 1, 10, 56)",156.25,3035
1000_nm_results/12078920_new_mexico_precincts_to_42_with_5000_sims.csv,"(63, 17, 56, 3, 5, 1, 3, 10, 18, 2348, 13, 2, 1, 17, 41, 378, 9, 2, 318, 20, 43, 10, 4, 249, 56, 7, 69, 11, 20, 3, 15, 727, 9, 62, 2, 27, 8, 330, 21, 2)",125.0,2348
1000_nm_results/12165930_new_mexico_precincts_to_42_with_5000_sims.csv,"(4, 4, 14, 3, 3, 4917, 19, 12, 2, 1, 1, 2, 18)",384.61538461538464,4917
