filename,progenitor_descendents_count,mean_descendents,max_descendents
1000_ca_results/1571744_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1, 35, 494, 11, 2868, 10, 6, 29, 10, 1533, 3)",454.54545454545456,2868
1000_ca_results/15800000_CA_cd_2020_map_to_52_with_5000_sims.csv,"(23, 98, 102, 2856, 8, 31, 41, 69, 5, 427, 89, 1251)",416.6666666666667,2856
1000_ca_results/15918722_CA_cd_2020_map_to_52_with_5000_sims.csv,"(130, 1, 4054, 183, 3, 10, 7, 5, 3, 594, 2, 7, 1)",384.61538461538464,4054
1000_ca_results/16103758_CA_cd_2020_map_to_52_with_5000_sims.csv,"(5, 72, 31, 553, 24, 1891, 166, 1, 2089, 1, 71, 10, 69, 1, 1, 15)",312.5,2089
1000_ca_results/1612020_CA_cd_2020_map_to_52_with_5000_sims.csv,"(3, 4, 1, 182, 3, 6, 92, 3478, 28, 7, 311, 34, 30, 14, 21, 250, 2, 20, 3, 3, 3, 47, 7, 5, 3, 274, 22, 138, 9)",172.41379310344828,3478
1000_ca_results/16314381_CA_cd_2020_map_to_52_with_5000_sims.csv,"(254, 305, 4, 222, 3983, 17, 174, 29, 12)",555.5555555555555,3983
1000_ca_results/16494080_CA_cd_2020_map_to_52_with_5000_sims.csv,"(6, 561, 1445, 26, 10, 7, 1, 128, 13, 13, 2055, 7, 728)",384.61538461538464,2055
1000_ca_results/16546840_CA_cd_2020_map_to_52_with_5000_sims.csv,"(4977, 15, 8)",1666.6666666666667,4977
1000_ca_results/16826739_CA_cd_2020_map_to_52_with_5000_sims.csv,"(501, 65, 2058, 149, 368, 1196, 27, 527, 38, 71)",500.0,2058
1000_ca_results/16861329_CA_cd_2020_map_to_52_with_5000_sims.csv,"(4, 21, 13, 5, 45, 88, 419, 8, 1931, 34, 75, 937, 242, 850, 268, 60)",312.5,1931
1000_ca_results/1690794_CA_cd_2020_map_to_52_with_5000_sims.csv,"(89, 31, 768, 73, 2546, 154, 22, 44, 45, 13, 178, 26, 1011)",384.61538461538464,2546
1000_ca_results/16915360_CA_cd_2020_map_to_52_with_5000_sims.csv,"(652, 7, 17, 166, 31, 71, 4, 23, 1063, 449, 423, 109, 390, 930, 471, 95, 87, 12)",277.77777777777777,1063
1000_ca_results/17011664_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1, 2, 2, 4919, 76)",1000.0,4919
1000_ca_results/17047426_CA_cd_2020_map_to_52_with_5000_sims.csv,"(675, 907, 181, 1233, 2004)",1000.0,2004
1000_ca_results/17120820_CA_cd_2020_map_to_52_with_5000_sims.csv,"(11, 274, 3, 31, 1189, 59, 23, 112, 9, 535, 39, 604, 95, 6, 1030, 147, 802, 31)",277.77777777777777,1189
1000_ca_results/17214200_CA_cd_2020_map_to_52_with_5000_sims.csv,"(66, 6, 1, 30, 13, 530, 4354)",714.2857142857143,4354
1000_ca_results/17240553_CA_cd_2020_map_to_52_with_5000_sims.csv,"(1, 60, 4, 271, 208, 3, 7, 2, 78, 1454, 13, 1, 4, 35, 90, 2769)",312.5,2769
1000_ca_results/17350307_CA_cd_2020_map_to_52_with_5000_sims.csv,"(6, 1, 41, 4948, 4)",1000.0,4948
1000_ca_results/17415216_CA_cd_2020_map_to_52_with_5000_sims.csv,"(2, 27, 1, 4272, 16, 5, 3, 6, 30, 240, 257, 77, 64)",384.61538461538464,4272
1000_ca_results/17419688_CA_cd_2020_map_to_52_with_5000_sims.csv,"(21, 116, 2, 112, 17, 3, 4306, 195, 29, 155, 44)",454.54545454545456,4306
